{8,1}     	{18}      	5.20	33.77
{8,18}    	{1}       	5.20	35.14
{1,18}    	{8}       	5.20	65.00
{8}       	{18,19}   	5.20	11.50
{18}      	{8,19}    	5.20	18.84
{19}      	{8,18}    	5.20	21.67
{8,18}    	{19}      	5.20	35.14
{8,19}    	{18}      	5.20	39.39
{18,19}   	{8}       	5.20	50.00
{8}       	{1,10}    	5.20	11.50
{1}       	{8,10}    	5.20	17.45
{10}      	{8,1}     	5.20	17.93
{8,1}     	{10}      	5.20	33.77
{8,10}    	{1}       	5.20	38.81
{1,10}    	{8}       	5.20	50.98
{16}      	{10,3}    	7.40	17.45
{10}      	{16,3}    	7.40	25.52
{3}       	{16,10}   	7.40	24.67
{16,10}   	{3}       	7.40	55.22
{16,3}    	{10}      	7.40	29.37
{10,3}    	{16}      	7.40	88.10
{16}      	{2,12}    	5.40	12.74
{2}       	{16,12}   	5.40	20.45
{12}      	{16,2}    	5.40	22.13
{16,2}    	{12}      	5.40	39.71
{16,12}   	{2}       	5.40	40.30
{2,12}    	{16}      	5.40	65.85
{16}      	{8,14}    	6.80	16.04
{8}       	{16,14}   	6.80	15.04
{14}      	{16,8}    	6.80	26.56
{16,8}    	{14}      	6.80	22.52
{16,14}   	{8}       	6.80	61.82
{8,14}    	{16}      	6.80	60.71
{16}      	{8,12}    	9.20	21.70
{8}       	{16,12}   	9.20	20.35
{12}      	{16,8}    	9.20	37.70
{16,8}    	{12}      	9.20	30.46
{16,12}   	{8}       	9.20	68.66
{8,12}    	{16}      	9.20	77.97
{8}       	{3,12}    	6.80	15.04
{3}       	{8,12}    	6.80	22.67
{12}      	{8,3}     	6.80	27.87
{8,3}     	{12}      	6.80	26.36
{8,12}    	{3}       	6.80	57.63
{3,12}    	{8}       	6.80	85.00
{16}      	{3,12}    	7.00	16.51
{3}       	{16,12}   	7.00	23.33
{12}      	{16,3}    	7.00	28.69
{16,3}    	{12}      	7.00	27.78
{16,12}   	{3}       	7.00	52.24
{3,12}    	{16}      	7.00	87.50
{16}      	{3,15}    	6.20	14.62
{3}       	{16,15}   	6.20	20.67
{15}      	{16,3}    	6.20	22.14
{16,3}    	{15}      	6.20	24.60
{16,15}   	{3}       	6.20	44.93
{3,15}    	{16}      	6.20	81.58
{8}       	{3,15}    	6.20	13.72
{3}       	{8,15}    	6.20	20.67
{15}      	{8,3}     	6.20	22.14
{8,3}     	{15}      	6.20	24.03
{8,15}    	{3}       	6.20	50.00
{3,15}    	{8}       	6.20	81.58
{16}      	{11,3}    	6.60	15.57
{3}       	{16,11}   	6.60	22.00
{11}      	{16,3}    	6.60	24.09
{16,3}    	{11}      	6.60	26.19
{16,11}   	{3}       	6.60	54.10
{11,3}    	{16}      	6.60	84.62
{8}       	{3,11}    	6.60	14.60
{11}      	{8,3}     	6.60	24.09
{3}       	{8,11}    	6.60	22.00
{8,11}    	{3}       	6.60	53.23
{8,3}     	{11}      	6.60	25.58
{3,11}    	{8}       	6.60	84.62
{8}       	{1,5}     	5.40	11.95
{1}       	{8,5}     	5.40	18.12
{5}       	{8,1}     	5.40	21.43
{8,1}     	{5}       	5.40	35.06
{8,5}     	{1}       	5.40	42.86
{1,5}     	{8}       	5.40	54.00
{16}      	{1,5}     	5.40	12.74
{1}       	{16,5}    	5.40	18.12
{5}       	{16,1}    	5.40	21.43
{16,1}    	{5}       	5.40	33.33
{16,5}    	{1}       	5.40	44.26
{1,5}     	{16}      	5.40	54.00
{8}       	{3,14}    	6.00	13.27
{3}       	{8,14}    	6.00	20.00
{14}      	{8,3}     	6.00	23.44
{8,3}     	{14}      	6.00	23.26
{8,14}    	{3}       	6.00	53.57
{3,14}    	{8}       	6.00	88.24
{16}      	{3,14}    	5.40	12.74
{3}       	{16,14}   	5.40	18.00
{14}      	{16,3}    	5.40	21.09
{16,3}    	{14}      	5.40	21.43
{16,14}   	{3}       	5.40	49.09
{3,14}    	{16}      	5.40	79.41
{8}       	{1,15}    	5.40	11.95
{1}       	{8,15}    	5.40	18.12
{15}      	{8,1}     	5.40	19.29
{8,1}     	{15}      	5.40	35.06
{8,15}    	{1}       	5.40	43.55
{1,15}    	{8}       	5.40	50.00
{16}      	{8,3,4}   	6.20	14.62
{3}       	{16,8,4}  	6.20	20.67
{4}       	{16,8,3}  	6.20	25.20
{8}       	{16,3,4}  	6.20	13.72
{16,3}    	{8,4}     	6.20	24.60
{16,4}    	{8,3}     	6.20	58.49
{16,8}    	{3,4}     	6.20	20.53
{3,4}     	{16,8}    	6.20	73.81
{8,3}     	{16,4}    	6.20	24.03
{8,4}     	{16,3}    	6.20	52.54
{16,3,4}  	{8}       	6.20	100.00
{16,8,3}  	{4}       	6.20	25.83
{16,8,4}  	{3}       	6.20	86.11
{8,3,4}   	{16}      	6.20	83.78
{16}      	{19,8,3}  	5.60	13.21
{3}       	{16,8,19} 	5.60	18.67
{19}      	{16,8,3}  	5.60	23.33
{8}       	{16,19,3} 	5.60	12.39
{16,3}    	{8,19}    	5.60	22.22
{16,19}   	{8,3}     	5.60	47.46
{16,8}    	{19,3}    	5.60	18.54
{19,3}    	{16,8}    	5.60	77.78
{8,3}     	{16,19}   	5.60	21.71
{8,19}    	{16,3}    	5.60	42.42
{16,19,3} 	{8}       	5.60	100.00
{16,8,3}  	{19}      	5.60	23.33
{16,8,19} 	{3}       	5.60	66.67
{19,8,3}  	{16}      	5.60	90.32
{16}      	{8,3,7}   	6.20	14.62
{3}       	{16,8,7}  	6.20	20.67
{7}       	{16,8,3}  	6.20	25.83
{8}       	{16,3,7}  	6.20	13.72
{16,3}    	{8,7}     	6.20	24.60
{16,7}    	{8,3}     	6.20	63.27
{16,8}    	{3,7}     	6.20	20.53
{3,7}     	{16,8}    	6.20	83.78
{8,3}     	{16,7}    	6.20	24.03
{8,7}     	{16,3}    	6.20	53.45
{16,3,7}  	{8}       	6.20	96.88
{16,8,3}  	{7}       	6.20	25.83
{16,8,7}  	{3}       	6.20	83.78
{8,3,7}   	{16}      	6.20	93.94
{16}      	{8,2,3}   	5.80	13.68
{2}       	{16,8,3}  	5.80	21.97
{3}       	{16,8,2}  	5.80	19.33
{8}       	{16,2,3}  	5.80	12.83
{16,2}    	{8,3}     	5.80	42.65
{16,3}    	{8,2}     	5.80	23.02
{16,8}    	{2,3}     	5.80	19.21
{2,3}     	{16,8}    	5.80	80.56
{8,2}     	{16,3}    	5.80	43.28
{8,3}     	{16,2}    	5.80	22.48
{16,2,3}  	{8}       	5.80	90.62
{16,8,2}  	{3}       	5.80	67.44
{16,8,3}  	{2}       	5.80	24.17
{8,2,3}   	{16}      	5.80	93.55
{16}      	{8,17,3}  	5.80	13.68
{17}      	{16,8,3}  	5.80	24.37
{3}       	{16,17,8} 	5.80	19.33
{8}       	{16,17,3} 	5.80	12.83
{16,17}   	{8,3}     	5.80	44.62
{16,3}    	{8,17}    	5.80	23.02
{16,8}    	{17,3}    	5.80	19.21
{17,3}    	{16,8}    	5.80	76.32
{8,17}    	{16,3}    	5.80	48.33
{8,3}     	{16,17}   	5.80	22.48
{16,17,3} 	{8}       	5.80	93.55
{16,17,8} 	{3}       	5.80	65.91
{16,8,3}  	{17}      	5.80	24.17
{8,17,3}  	{16}      	5.80	85.29
{16}      	{8,1,3}   	9.40	22.17
{1}       	{16,8,3}  	9.40	31.54
{3}       	{16,1,8}  	9.40	31.33
{8}       	{16,1,3}  	9.40	20.80
{16,1}    	{8,3}     	9.40	58.02
{16,3}    	{8,1}     	9.40	37.30
{16,8}    	{1,3}     	9.40	31.13
{1,3}     	{16,8}    	9.40	87.04
{8,1}     	{16,3}    	9.40	61.04
{8,3}     	{16,1}    	9.40	36.43
{16,1,3}  	{8}       	9.40	97.92
{16,1,8}  	{3}       	9.40	81.03
{16,8,3}  	{1}       	9.40	39.17
{8,1,3}   	{16}      	9.40	97.92
{16}      	{8,9,3}   	7.20	16.98
{3}       	{16,8,9}  	7.20	24.00
{8}       	{16,9,3}  	7.20	15.93
{9}       	{16,8,3}  	7.20	25.90
{16,3}    	{8,9}     	7.20	28.57
{16,8}    	{9,3}     	7.20	23.84
{16,9}    	{8,3}     	7.20	54.55
{8,3}     	{16,9}    	7.20	27.91
{9,3}     	{16,8}    	7.20	76.60
{8,9}     	{16,3}    	7.20	52.17
{16,8,3}  	{9}       	7.20	30.00
{16,9,3}  	{8}       	7.20	97.30
{16,8,9}  	{3}       	7.20	80.00
{8,9,3}   	{16}      	7.20	87.80
{16}      	{8,3,13}  	7.40	17.45
{3}       	{16,8,13} 	7.40	24.67
{8}       	{16,3,13} 	7.40	16.37
{13}      	{16,8,3}  	7.40	25.00
{16,3}    	{8,13}    	7.40	29.37
{16,8}    	{3,13}    	7.40	24.50
{16,13}   	{8,3}     	7.40	53.62
{8,3}     	{16,13}   	7.40	28.68
{3,13}    	{16,8}    	7.40	82.22
{8,13}    	{16,3}    	7.40	51.39
{16,8,3}  	{13}      	7.40	30.83
{16,3,13} 	{8}       	7.40	100.00
{16,8,13} 	{3}       	7.40	78.72
{8,3,13}  	{16}      	7.40	92.50
{16}      	{8,3,6}   	5.40	12.74
{3}       	{16,8,6}  	5.40	18.00
{6}       	{16,8,3}  	5.40	23.89
{8}       	{16,3,6}  	5.40	11.95
{16,3}    	{8,6}     	5.40	21.43
{16,6}    	{8,3}     	5.40	50.00
{16,8}    	{3,6}     	5.40	17.88
{3,6}     	{16,8}    	5.40	87.10
{8,3}     	{16,6}    	5.40	20.93
{8,6}     	{16,3}    	5.40	42.86
{16,3,6}  	{8}       	5.40	96.43
{16,8,3}  	{6}       	5.40	22.50
{16,8,6}  	{3}       	5.40	71.05
{8,3,6}   	{16}      	5.40	96.43
{16}      	{8,3,5}   	6.60	15.57
{3}       	{16,8,5}  	6.60	22.00
{5}       	{16,8,3}  	6.60	26.19
{8}       	{16,3,5}  	6.60	14.60
{16,3}    	{8,5}     	6.60	26.19
{16,5}    	{8,3}     	6.60	54.10
{16,8}    	{3,5}     	6.60	21.85
{3,5}     	{16,8}    	6.60	84.62
{8,3}     	{16,5}    	6.60	25.58
{8,5}     	{16,3}    	6.60	52.38
{16,3,5}  	{8}       	6.60	94.29
{16,8,3}  	{5}       	6.60	27.50
{16,8,5}  	{3}       	6.60	71.74
{8,3,5}   	{16}      	6.60	97.06
{16}      	{8,18,3}  	8.00	18.87
{18}      	{16,8,3}  	8.00	28.99
{3}       	{16,8,18} 	8.00	26.67
{8}       	{16,18,3} 	8.00	17.70
{16,18}   	{8,3}     	8.00	60.61
{16,3}    	{8,18}    	8.00	31.75
{16,8}    	{18,3}    	8.00	26.49
{18,3}    	{16,8}    	8.00	88.89
{8,18}    	{16,3}    	8.00	54.05
{8,3}     	{16,18}   	8.00	31.01
{16,18,3} 	{8}       	8.00	97.56
{16,8,18} 	{3}       	8.00	83.33
{16,8,3}  	{18}      	8.00	33.33
{8,18,3}  	{16}      	8.00	97.56
{16}      	{8,10,3}  	7.00	16.51
{3}       	{16,8,10} 	7.00	23.33
{8}       	{16,10,3} 	7.00	15.49
{10}      	{16,8,3}  	7.00	24.14
{16,3}    	{8,10}    	7.00	27.78
{16,8}    	{10,3}    	7.00	23.18
{16,10}   	{8,3}     	7.00	52.24
{8,3}     	{16,10}   	7.00	27.13
{10,3}    	{16,8}    	7.00	83.33
{8,10}    	{16,3}    	7.00	52.24
{16,8,3}  	{10}      	7.00	29.17
{16,10,3} 	{8}       	7.00	94.59
{16,8,10} 	{3}       	7.00	81.40
{8,10,3}  	{16}      	7.00	92.11
{16}      	{8,3,12}  	6.40	15.09
{3}       	{16,8,12} 	6.40	21.33
{8}       	{16,3,12} 	6.40	14.16
{12}      	{16,8,3}  	6.40	26.23
{16,3}    	{8,12}    	6.40	25.40
{16,8}    	{3,12}    	6.40	21.19
{16,12}   	{8,3}     	6.40	47.76
{8,3}     	{16,12}   	6.40	24.81
{3,12}    	{16,8}    	6.40	80.00
{8,12}    	{16,3}    	6.40	54.24
{16,8,3}  	{12}      	6.40	26.67
{16,3,12} 	{8}       	6.40	91.43
{16,8,12} 	{3}       	6.40	69.57
{8,3,12}  	{16}      	6.40	94.12
{16}      	{8,3,15}  	5.80	13.68
{3}       	{16,8,15} 	5.80	19.33
{8}       	{16,3,15} 	5.80	12.83
{15}      	{16,8,3}  	5.80	20.71
{16,3}    	{8,15}    	5.80	23.02
{16,8}    	{3,15}    	5.80	19.21
{16,15}   	{8,3}     	5.80	42.03
{8,3}     	{16,15}   	5.80	22.48
{3,15}    	{16,8}    	5.80	76.32
{8,15}    	{16,3}    	5.80	46.77
{16,8,3}  	{15}      	5.80	24.17
{16,3,15} 	{8}       	5.80	93.55
{16,8,15} 	{3}       	5.80	67.44
{8,3,15}  	{16}      	5.80	93.55
{16}      	{8,11,3}  	6.40	15.09
{3}       	{16,8,11} 	6.40	21.33
{8}       	{16,11,3} 	6.40	14.16
{11}      	{16,8,3}  	6.40	23.36
{16,3}    	{8,11}    	6.40	25.40
{16,8}    	{11,3}    	6.40	21.19
{16,11}   	{8,3}     	6.40	52.46
{8,3}     	{16,11}   	6.40	24.81
{11,3}    	{16,8}    	6.40	82.05
{8,11}    	{16,3}    	6.40	51.61
{16,8,3}  	{11}      	6.40	26.67
{16,11,3} 	{8}       	6.40	96.97
{16,8,11} 	{3}       	6.40	78.05
{8,11,3}  	{16}      	6.40	96.97
{16}      	{8,3,14}  	5.40	12.74
{3}       	{16,8,14} 	5.40	18.00
{8}       	{16,3,14} 	5.40	11.95
{14}      	{16,8,3}  	5.40	21.09
{16,3}    	{8,14}    	5.40	21.43
{16,8}    	{3,14}    	5.40	17.88
{16,14}   	{8,3}     	5.40	49.09
{8,3}     	{16,14}   	5.40	20.93
{3,14}    	{16,8}    	5.40	79.41
{8,14}    	{16,3}    	5.40	48.21
{16,8,3}  	{14}      	5.40	22.50
{16,3,14} 	{8}       	5.40	100.00
{16,8,14} 	{3}       	5.40	79.41
{8,3,14}  	{16}      	5.40	90.00
